client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
08bc7528fad167c15929035c05bd4debb798490267b8fd2b64fd7f34f1e236667a2c0a0fb3a044a395e0a0b76ec68afb5d3cbd20ae237d1fcc6f51eb6181c6be	common_voice_pl_41650482.mp3	22ba4edde2590c755d3720d6c042cf300cc0731640ebe7d6b846bbccdbc2af10	Jest to prawdopodobnie skutek mało zdecydowanej polityki i nadmiernej biurokracji		2	0					pl	
08bc7528fad167c15929035c05bd4debb798490267b8fd2b64fd7f34f1e236667a2c0a0fb3a044a395e0a0b76ec68afb5d3cbd20ae237d1fcc6f51eb6181c6be	common_voice_pl_41650483.mp3	237119c956f079a00148fdeaeb85dacca2510b2b70173cb1c9f84655434529d7	W sumie przyznajemy, że turystyka jest jedną z najbardziej obiecujących branży w Europie		2	0					pl	
08bc7528fad167c15929035c05bd4debb798490267b8fd2b64fd7f34f1e236667a2c0a0fb3a044a395e0a0b76ec68afb5d3cbd20ae237d1fcc6f51eb6181c6be	common_voice_pl_41650484.mp3	2264344b740cd07e35eb7fdbeeea07f994914909bcd970468294925faf38088a	Pod względem ilościowym jest to nowy etap w rozwoju integracji europejskiej		2	0					pl	
3ce9d014ab1c84078dbfcbfb27e03d3614452caf082c6e11908489200098a5b4c620b6c028100eeec6d63f8c0e83480fe3f03099c9a2673ee901c1253076971f	common_voice_pl_41568745.mp3	2264b0c6d5aaa8b3ec7b2465d1111f458a4e88319ad5c58b76e9a2fa47510da9	Jestem wdzięczna obu panom posłom i rozumiem pasję i siłę emocji		2	0					pl	
3ce9d014ab1c84078dbfcbfb27e03d3614452caf082c6e11908489200098a5b4c620b6c028100eeec6d63f8c0e83480fe3f03099c9a2673ee901c1253076971f	common_voice_pl_41568746.mp3	21ec12cbf26340da0cfe1088f5f41a628899cfbf52d4eb5a290d0f1ac7e1f551	Nawiasem mówiąc, moja partia postuluje wstrzymanie procesu rozszerzenia po przyjęciu Chorwacji		2	0					pl	
3ce9d014ab1c84078dbfcbfb27e03d3614452caf082c6e11908489200098a5b4c620b6c028100eeec6d63f8c0e83480fe3f03099c9a2673ee901c1253076971f	common_voice_pl_41568748.mp3	22ae421f73ca6fbbc67ef9380c004b0a20d3999c901459dd9815f19cd2d91678	Ufam, że w ciągu trzech lat dołączy do nich program kulturalny		2	0					pl	
27c1122c38759ae37a65946cd97c1e5c63b9445f87364a27140ff9a7dfe87c99d44c3d3bee40042fd04edc99dc7562245381193bc17051f4fd8e94873ceebcd6	common_voice_pl_41649323.mp3	22a82fe7383b6c5b6398398fa613a6dc6aeee1f187c4c5e1a20a59da658e36ec	Czy priorytety polityki współpracy Unii Europejskiej i instytucji międzynarodowych są właściwe?		2	0					pl	
27c1122c38759ae37a65946cd97c1e5c63b9445f87364a27140ff9a7dfe87c99d44c3d3bee40042fd04edc99dc7562245381193bc17051f4fd8e94873ceebcd6	common_voice_pl_41649325.mp3	229bb50779acdc3e3831bd6a95ae79414ad4694acd7816ac36b78052f24592e2	Wszystko to zawarte jest w kwestii, którą przedłożyliśmy wraz z innymi rzymskimi parlamentarzystami		2	0					pl	
27c1122c38759ae37a65946cd97c1e5c63b9445f87364a27140ff9a7dfe87c99d44c3d3bee40042fd04edc99dc7562245381193bc17051f4fd8e94873ceebcd6	common_voice_pl_41649326.mp3	22bec1777c4c1055c8232eaecc2590b133fef6e4656ba92f7f4d69c245e2a669	Jak powinniśmy zarządzać naszymi zasobami w wymiarze długoterminowym?		2	0					pl	
27c1122c38759ae37a65946cd97c1e5c63b9445f87364a27140ff9a7dfe87c99d44c3d3bee40042fd04edc99dc7562245381193bc17051f4fd8e94873ceebcd6	common_voice_pl_41649327.mp3	22b1a4f0f2ef667804700a9293507af66b50d96b1d4a3f02a8730aae701e6f00	Podczas Pańskiej prezydencji dołożono jednak wysiłków, by zadowolić rynki finansowe i wielkich akcjonariuszy		2	0					pl	
722bc97928922035f293aab93d4a38bae45472cc9d569c846823054617818371e4f80c3a11637e6d191a68d884fe49ae951cd9a8f1533a28d49b49e7ed67e17f	common_voice_pl_41649066.mp3	226f54240dc479ce8be47b987db0a511a4faea3ceae57649a553a671258ad889	Włączanie praw człowieka do głównego nurtu samo w sobie nie przyniesie wymaganych rezultatów		2	0					pl	
722bc97928922035f293aab93d4a38bae45472cc9d569c846823054617818371e4f80c3a11637e6d191a68d884fe49ae951cd9a8f1533a28d49b49e7ed67e17f	common_voice_pl_41649068.mp3	229cb6c8dc8a5f3f9178af6b1d2a00ac22b996fe9faa4dadaa749d912a300d29	W ten sposób system handlu przydziałami emisji motywuje jego uczestników do zminimalizowania emisji		2	0					pl	
722bc97928922035f293aab93d4a38bae45472cc9d569c846823054617818371e4f80c3a11637e6d191a68d884fe49ae951cd9a8f1533a28d49b49e7ed67e17f	common_voice_pl_41649069.mp3	2303d1a0c08bf9c0a3eedf6d062ed8c73c60236614e46c9b4a779050921ad397	Omawiamy ten projekt tak, jakby nikt wcześniej nie poprowadził gazociągu po dnie morskim		2	0					pl	
722bc97928922035f293aab93d4a38bae45472cc9d569c846823054617818371e4f80c3a11637e6d191a68d884fe49ae951cd9a8f1533a28d49b49e7ed67e17f	common_voice_pl_41649070.mp3	231ad629db01a7d33008e60bcc07e10cc5ee1f6e6ef3dc6fa0b1ee38e5b0d825	Bardzo dziękuję panu za możliwość wystąpienia		2	0					pl	
9f507817c08368d0cb709a32466ae5a28d98f1bb90aae3b5c41cc9b7fc6a57e9ccaf2c024d03c3d25e21adf6124138e456f40c65ced60c85f3cbe9d977498ccf	common_voice_pl_41650315.mp3	2342c22c120efa691bdd212eac14d20359b100de5e626074c649f3aa46eb2b6a	Aby zmniejszyć ogrom ludzkiego cierpienia, konieczne jest natychmiastowe obustronne zawieszenie broni		2	0					pl	
9f507817c08368d0cb709a32466ae5a28d98f1bb90aae3b5c41cc9b7fc6a57e9ccaf2c024d03c3d25e21adf6124138e456f40c65ced60c85f3cbe9d977498ccf	common_voice_pl_41650316.mp3	2364302777573e1d03ad86950b682b01d4043294d752b0721ee3d843ccb899d3	Stali się oni pracownikami nielegalnymi		2	0					pl	
9f507817c08368d0cb709a32466ae5a28d98f1bb90aae3b5c41cc9b7fc6a57e9ccaf2c024d03c3d25e21adf6124138e456f40c65ced60c85f3cbe9d977498ccf	common_voice_pl_41650318.mp3	22454f247fd7b5f9b47a44cfa49c42e046ce72f6fe8f524887a72b9d54e84db5	To jest przepis na sukces		2	0					pl	
9f507817c08368d0cb709a32466ae5a28d98f1bb90aae3b5c41cc9b7fc6a57e9ccaf2c024d03c3d25e21adf6124138e456f40c65ced60c85f3cbe9d977498ccf	common_voice_pl_41650319.mp3	207e76219026dc52250207b397bcd30823db55bcb661c5521e6f6d48467ba5c0	Jeśli spełniony zostanie ten warunek, ustalenie wieku emerytalnego leży w kompetencji państw członkowskich		2	0					pl	
f5fc82fa5d00b0ae1cb5b9e284bf3f32c2b453979ca3f439e76097371bb11a4f0c0d72180d27f47afef9dba909d43d2b1214fb353e211c0f96535bd94c005144	common_voice_pl_41649999.mp3	237300f3777ba350fac522fa143c45371e2299ad4fad7a0359d0ca4bbef03901	Chciałbym przypomnieć o jednym, ostatnim punkcie		2	0	thirties	male_masculine			pl	
f5fc82fa5d00b0ae1cb5b9e284bf3f32c2b453979ca3f439e76097371bb11a4f0c0d72180d27f47afef9dba909d43d2b1214fb353e211c0f96535bd94c005144	common_voice_pl_41650001.mp3	2115070c19acf2279da12a3208cf8de62c388188f61faf71cfd870d983ce5436	Ubolewam, iż posłowie Parlamentu Europejskiego odrzucili poprawki zmierzające do zbalansowania raportu		2	0	thirties	male_masculine			pl	
f5fc82fa5d00b0ae1cb5b9e284bf3f32c2b453979ca3f439e76097371bb11a4f0c0d72180d27f47afef9dba909d43d2b1214fb353e211c0f96535bd94c005144	common_voice_pl_41650002.mp3	236c1e456452de7a3c914129be3dd6fda065591ec7f678faa56c0020dc81c9b0	Musimy zastosować najwyższą ostrożność w procesie negocjacji, żeby nie popełnić tu żadnych błędów		2	0	thirties	male_masculine			pl	
f5fc82fa5d00b0ae1cb5b9e284bf3f32c2b453979ca3f439e76097371bb11a4f0c0d72180d27f47afef9dba909d43d2b1214fb353e211c0f96535bd94c005144	common_voice_pl_41650003.mp3	236a2a850f09c3d5e46408b86eaa5fdccd26e0a57f5eb77ef0c4426fe810ee05	Gorąco wierzymy, że Białoruś powinna zostać zaangażowana w tę nową inicjatywę od samego początku		2	0	thirties	male_masculine			pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570319.mp3	22a1fb31b1b964e3c74427ee63a09b3065df86b008410b39732dbb9525a6e1c2	Tak bliska współpraca jest rzadkością		2	0					pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570320.mp3	2270b59dc7bc93a50c11f899c6a7214b3a7f5b97f5a23454104047ea16fc1986	Mówimy tutaj o harmonizacji przepisów dotyczących wynagrodzeń w sektorze publicznym		2	0					pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570321.mp3	2169dfbf1eb40f2307bf9383891f4c22bdbc1f8923b7a2eefae3a2c1e8dca3fc	Dziękuję Państwu za cierpliwość i z przyjemnością odpowiem na wszelkie pytania		2	0					pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570322.mp3	226832eadf8f35c140dfc475f2909ea16b5f64f1ab6da99113431538406a2c23	Kolejna zmiana Regulaminu reguluje procedurę wspólnych posiedzeń komisji oraz wspólnych głosowań		2	0					pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570334.mp3	22937ecbc33144328bce3d3fc807a00a2126f20064d900a44ccca57b07b2a68b	Dlatego tak ważne jest, aby nie ignorować sieci pomocy społecznej w tych państwach członkowskich		2	0	thirties				pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570335.mp3	22939d8fb4cb033f5436f4a89bec097bd780e4f9dbc1fe9421b19bde46d42852	Moim zdaniem to bardzo ważne		2	0	thirties				pl	
4debc93aae99bd3e231813496e27bc968076ddaab956c24f0f79b80df70aa7195880031a0c2d0421735d800659484401764a9becf68977da45d1fba8d5a95980	common_voice_pl_41570337.mp3	0ad73a4bb144de514ff9700711bc25b3f23a75c340ebab8fc2bee30aac6662cc	"Tak samo jak burza w owej nocy, uspokoiła się także walka jej duszy."		2	0	thirties				pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655601.mp3	233c1b077170d761ad5bd31504ae6b12213800239fa0986e0652684fde0e4e26	Chciałbym więcej euroentuzjazmu w sprawie budżetu		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655602.mp3	2347534a39486f361b162c03d1a4dd6b93e878eac8ad5888aa806862bf94bcdc	Stany Zjednoczone przygniatają Iran, który im nadskakuje		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655603.mp3	0e7d4ed84c4614a30cd9b538e2385847cdeace3e6462cc48f2026a161510c169	"Badając może o drogę i losy."		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655604.mp3	21a528bb950bc7e95c335364f5bc44e49fb27627f41969ca473e1cfe4e488fcc	Komisja przedstawiła w ubiegłym tygodniu propozycję zintegrowanych wytycznych		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655618.mp3	22d9a629feb1253a8a9461f3fbb8bb8a912554f3088b17dc21ec12b2e2003186	Lepsza klimatyzacja, lepsze drogi i zmiana zachowań kierowców - inaczej mówiąc, nas wszystkich		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655625.mp3	228207e01c551d4205b8e7305e3cbd46d39156387f4e009085260d521d3e1a4b	Z zadowoleniem przyjmuję także fakt, że mowa w nim o kwestii spekulacji towarami		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655631.mp3	23526814d15ecfd74ed58bbaebcd4112e9a24e8e7b0541160a1764455194f03e	Europejska polityka sąsiedztwa nadal stoi przed wielkimi wyzwaniami		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655633.mp3	236f2e33773f860022b80a592fe549b52a7ea946a4992adbf7529242a3256ceb	Parlament nie żartuje		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655634.mp3	234a0ec8dd328b3c9910896518f4ae12bacdc428374b329ac7c9d9d7df9c82bc	Ich skuteczność różnie bywa oceniana		2	1					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655635.mp3	22b11a096f06135857a01a95d61b4c4f57d1c96498385caa79bfc5ee080c35ee	Więc co musimy zrobić?		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655640.mp3	23321dd50ca1eb0d94104d3b9f7daab187046f559317456283d3dfb29498c567	Apeluję zatem o jedność		2	0					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655641.mp3	2378dbf417b420b1f93f5364798cc8f8fc2e9a9c0aeeb15ef556cfd503ada29e	W tym kontekście chciałbym podziękować wszystkim zainteresowanym za ciężką pracę		2	1					pl	
5f52e02f2305abee0b2cbddadbe570cf86d64ce9bef6a831999ef9ce7dfb485ae00f4198b40d7f9a60c62762ae79b17866a82e745c98b604c9cf6dfa09488bf8	common_voice_pl_41655642.mp3	236b3bbd08028ba6c81d81909068acb3c7679276ed35c0724701d84daedb2e36	Niezmiernie ważne są kwestie instytucjonalne		2	0					pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621885.mp3	23216bea1447832b2a90e11bee4c80578640bd4b06b74ee255da005a60fbf9ea	Wiem, że obecny Parlament jest w pełni zaangażowany w te prace		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621886.mp3	22f4dd46dd181d78fab149d74794e697548b00c98158fee24e4bb95f315477f9	A zatem wspomniany obraz jest dalece niekompletny		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621888.mp3	220030c887ec2966e0423dc63f7e7d7a5b1668f9b211d57bee8681874f4c058c	Wielu posłów skupia się na swoich ukochanych projektach i kosztownym pozyskiwaniu lokalnych wyborców		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621889.mp3	2233b85a1ec6f766cd3c8529cb2b0eaf51c1fa6d70360f2c47c0191fcb35390a	Dlatego właśnie głosowałem przeciwko umowie przejściowej		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621940.mp3	2332a0f3c650e534f2f9b893358e3c986c965701ee0e58c1b0a00a939a903227	Należy opracować bardziej odpowiedzialną politykę Unii dotyczącą energetyki oraz dostaw energii		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621942.mp3	23419cc840cfee8214e0931b50958293cc4e7cfcc72694805a766e450e0b1612	Uważam, że to jak najbardziej właściwy moment		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621943.mp3	231fab7768cf15b8b832d50f8a563e1c395f7cd40aecb8619fd25bb50ae238ac	Jak można zapobiec brakowi mobilności?		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621944.mp3	23548a17fdb06648731ef6359b1f56b325f3d66767bdc43d56513b08836ba52d	Jednakże nie chcemy dyrektywy za wszelką cenę		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621980.mp3	106e456bf3d396b18bb6645c3fefb506a78c53ba1b1be0e8fc799b8c3844389f	"Wszystkich ludzi, których ty uzdrowisz, dobry lekarzu... Dobry lekarzu..."		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621981.mp3	231326a5e94e35558d15b72d751fe08b9cc6c9371bf123ac6541a497b86f2f10	"Wkrótce już zupełnie się ściemni."		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621982.mp3	234965ec6500fea85431432afbfb4f69f86799ca2cddec7bfee188a6527df5c3	I przede wszystkim musimy oczywiście dołożyć wszelkich starań, aby zagwarantować działania zapobiegające przemocy		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621983.mp3	230c7c53a8a5a1e6334986dcf6f8324b0e133812d88639a660a7274a144b0e78	Chciałbym powiedzieć rzecznikowi, że debata jest naprawdę interesująca		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41621984.mp3	231c64a2a19774a6b62cda00fb3d76bd86baacd1604fbe4b2d37212f90b2ca12	Nasze prace jeszcze nie dobiegły końca		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41622041.mp3	21675346c42f838f4399ad11f0134b048aacfbd7b2e1c9eb14539ff9757eab08	To tylko kilka przykładów		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41622042.mp3	22a211d2655199ac3e47fc2b5cfabcb76c5fe15365052ec9f624face75ee2b66	Proszę sformować Komisję już teraz, bezzwłocznie		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41622043.mp3	22d8356a709cdd6f6fdb468eff49ed3c5a0ca5691edac94c6faa071c22e92a1a	W rzeczy samej, nie		2	0	thirties	female_feminine			pl	
09959fec5f1cbffa371d8f634199eeee7239b5e909537ef1e2164d7f6894690f5acd811f6389e34d9e123f1132950c9add447f1061b5aafb519ffea4524e06cd	common_voice_pl_41622045.mp3	231e90f264e25dd36e1b4bddcc5122f3b0dfe3eae5cd1402111a1109e60f9b79	Sama poruszałam tę kwestię w wielu książkach i artykułach, które opublikowałam w ostatnich latach		2	0	thirties	female_feminine			pl	
21bcefe6ef9d5b3a8e924cdd6c09c3c51ea2da773214aa50bfb2f6ca2d496a08ccb929ec9611ae65957aa374ad548320b3a82e266ef277eda5113fd5ad893b2a	common_voice_pl_41644036.mp3	233f58c5f5dc5612473fb376c4d5081f2e41495b3b028d367c78444ed4d3aa97	Wśród dzisiejszych słuchaczy mamy kilku muzyków, kilku producentów, a także niektóre zainteresowane strony		2	0					pl	
21bcefe6ef9d5b3a8e924cdd6c09c3c51ea2da773214aa50bfb2f6ca2d496a08ccb929ec9611ae65957aa374ad548320b3a82e266ef277eda5113fd5ad893b2a	common_voice_pl_41644037.mp3	21bc865e7992b915f63ec5e47f51c61c0897b178ae6917c0e1523c5d54ecc927	Sprawozdanie p		2	0					pl	
21bcefe6ef9d5b3a8e924cdd6c09c3c51ea2da773214aa50bfb2f6ca2d496a08ccb929ec9611ae65957aa374ad548320b3a82e266ef277eda5113fd5ad893b2a	common_voice_pl_41644038.mp3	2361776ad91ed33e762e98ead9ad15ccd20d084c6275f7b958bcdd5e6c87397f	Tak się tylko zastanawiam		2	0					pl	
21bcefe6ef9d5b3a8e924cdd6c09c3c51ea2da773214aa50bfb2f6ca2d496a08ccb929ec9611ae65957aa374ad548320b3a82e266ef277eda5113fd5ad893b2a	common_voice_pl_41644039.mp3	22a14b5198c0597705a7f912a0e8bf02a110351125d5c1ba6fc489138ef7bfb3	Dalsza debata może jedynie utrudnić działania podejmowane na drodze dyplomatycznej		2	0					pl	
21bcefe6ef9d5b3a8e924cdd6c09c3c51ea2da773214aa50bfb2f6ca2d496a08ccb929ec9611ae65957aa374ad548320b3a82e266ef277eda5113fd5ad893b2a	common_voice_pl_41644040.mp3	10fe7e4f59ec22a25edc351ec1bb85ff49777526bb5600d196b02befa0aea4c7	"Potem całkiem zniknęli ludzie mówiący po polsku i wagon napełnił się samymi niemcami."		2	0					pl	
