client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
43b1b41c4c2bab95c09fcac3519ec8835bd04fc0e5326225f6b314fd63778b3d921413e1c9dfb2caa317546c3f86e5a643a59a207ab698d31a853449f8bbc6f0	common_voice_pl_39597912.mp3	1d5c5da5c974974aee598a20efcfbaedbd6288c822a8ea8065f8b2452ea47538	Jednakże to ograniczenie konsumpcji nie jest spowodowane jedynie kryzysem na rynkach finansowych		2	0					pl	
43b1b41c4c2bab95c09fcac3519ec8835bd04fc0e5326225f6b314fd63778b3d921413e1c9dfb2caa317546c3f86e5a643a59a207ab698d31a853449f8bbc6f0	common_voice_pl_39597916.mp3	1db822ca74279d9043eebb40590e014fc8ea230c45acec91f80edbb99de775f5	Chciałabym zacząć od szczerych wyrazów uznania i podziękowań dla sprawozdawczyni, która wykonała znakomitą pracę		2	0					pl	
5fb69a6c814fb4def361fcff6e4cb25c3c4fda9cc64f809a8b6f2395202cb5ea7e8f81812829076841ce0cf214d560a745ef3002dcd8aaaeb7a6d31fe7cc9bac	common_voice_pl_39838765.mp3	067778ca923f2b656add18c0a4b0e9ea4221ef54e1fadd5d2ea49b933b51b66b	"Stanął i patrzył."		2	0					pl	
5fb69a6c814fb4def361fcff6e4cb25c3c4fda9cc64f809a8b6f2395202cb5ea7e8f81812829076841ce0cf214d560a745ef3002dcd8aaaeb7a6d31fe7cc9bac	common_voice_pl_39838767.mp3	05021af383912e9068af8a8fbbaaf8622a7495d5be91c729c6c9ba69ef28cba0	"Była to guwernantka w naszym dworze, służyła u nas, czy mnie rozumiesz?"		2	0					pl	
8602069c75773ffe50a55ace4660073ba8a42cefff15697d1f97359d4342e2cc7614ea9c3fb10bcb07189f890f22ed6a5ef487d1a172c65950259aa5c052f753	common_voice_pl_39999097.mp3	1e669558d1aa87d1013b3ee48169f2621a22c8e6e9fbe2f245ea6ff5b5dff2f4	Powinniśmy zadbać o dostępność odpowiednich źródeł informacji w regionach słabiej rozwiniętych		2	0			Polish common		pl	
8602069c75773ffe50a55ace4660073ba8a42cefff15697d1f97359d4342e2cc7614ea9c3fb10bcb07189f890f22ed6a5ef487d1a172c65950259aa5c052f753	common_voice_pl_39999099.mp3	1ddfda2549c3cbcdd229c9402e53e971748a239eb0510f9166b77f8c4fee776c	Mamy nieznaczny wzrost w ilości przewożonych niebezpiecznych towarów we wszystkich rodzajach transportu		2	0			Polish common		pl	
d4d81a51dd4d035a16760f9ab83ec77664cfa7f04324d233a10b786554c400f963544d596ff168081e07fb6dfaa2599f23494aa626285052f6c0bd839734f8d8	common_voice_pl_39599719.mp3	1da2e97bf944542ab3b881a3c69697b798d3520ba462d914deee20cd5d07b944	Zmiana klimatu i pewne nieodpowiednie praktyki uprawy gleby są dla gleby zagrożeniem		2	0					pl	
d4d81a51dd4d035a16760f9ab83ec77664cfa7f04324d233a10b786554c400f963544d596ff168081e07fb6dfaa2599f23494aa626285052f6c0bd839734f8d8	common_voice_pl_39599720.mp3	1b9a8c740ccc2f767e9376206977cee76c07a5635cccb39a7ccbd17ce518a18d	Nie zgadzam się z ideą wielkiego kryzysu		2	0					pl	
e185ff2420ae5e96213c07ffcba1d84784a64bf6de5dfcb88520541c02ed408376611f5ee04fa7f5e5715ff37c9ba058d49ddbd34f84f2342b1cd0a211f0b2a2	common_voice_pl_40088776.mp3	1e953ce42e91ea4289cc25b2fece02b9e551e652dfda94049b2ef189f29f18a9	Chciałabym poprosić pana urzędującego przewodniczącego Rady o komentarz w tej sprawie		2	0					pl	
e185ff2420ae5e96213c07ffcba1d84784a64bf6de5dfcb88520541c02ed408376611f5ee04fa7f5e5715ff37c9ba058d49ddbd34f84f2342b1cd0a211f0b2a2	common_voice_pl_40088778.mp3	1e84d9dd123d400b4e95485684c184db06e22a2922c33807240868e21d8d6cde	Zatem w chwili obecnej nie mogę podać państwu więcej szczegółów		2	0					pl	
f541d39b77e72b63352387e4e034228cab63730ed7dda8b0482e7417f93db9c684234d6ff84614809a5f368eadb0f325808c4194f4c8b7aec1b17ce5c872e565	common_voice_pl_39936828.mp3	1e2e8db64fd02d2166c99e31f87522a959f93f5ad6e0f9c8a7cefefe5a5161be	Mówi się o potencjale partnerstwa w wielu obszarach		2	0					pl	
f541d39b77e72b63352387e4e034228cab63730ed7dda8b0482e7417f93db9c684234d6ff84614809a5f368eadb0f325808c4194f4c8b7aec1b17ce5c872e565	common_voice_pl_39936829.mp3	1cc4454ea7a7229774fc5dc951d8f918e76d360c097c48388d0f90d626ab89c1	Chciałbym z całą mocą podkreślić, że to nie wina sprawozdawcy		2	0					pl	
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_39961117.mp3	1d5cd8c0eb79b00277c27e6c9cd03fb67af70bc01aae8ad66523d0f713949b59	Kolejnym zagadnieniem jest stosowanie "prawa miękkiego", opartego na praktyce wspólnotowej		2	0	thirties	male_masculine			pl	
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_39961118.mp3	1e5c5a86dceb98a085486ecc48cd75f4e54236bdfcfaa7c2754f5278a134459f	Wszyscy ci, którzy uważają, że wprowadzamy permanentną kategorię dotacji, nie doceniają Parlamentu Europejskiego		2	0	thirties	male_masculine			pl	
05beeef7c41d60290389ab0dd20989132ed1f33241f542fdad335ef3aa93e8b00863a81be978590d54a57193c57166cab306af7ad7114e30b37f18bfa20cdee3	common_voice_pl_39961122.mp3	1e1c1eccbd5cfaf431b8552e2da9f3c7f46e3c775f4dd3f700a6ac9241c25b7f	I właśnie tam niestety pojawił się problem, ale jeszcze do tego wrócę		2	0	thirties	male_masculine			pl	
139f0021585bf5393ec5cc9ff0785d61e2e3f4489a5e395fb17f262858b2c7d6f9f5aae56c726a613709e2cb63e771f2011024da90c1daeb207f5181e33333ee	common_voice_pl_39596037.mp3	03f87f78139f6444713e99200ab82ecd35ce49d078c21a2a09632e8b28c8c9e8	"To nie o to chodzi, nie o zdrowie... jakże to powiedzieć?"		2	0			Typowy polski		pl	
139f0021585bf5393ec5cc9ff0785d61e2e3f4489a5e395fb17f262858b2c7d6f9f5aae56c726a613709e2cb63e771f2011024da90c1daeb207f5181e33333ee	common_voice_pl_39596038.mp3	04cd39fe0fa6f5b757c048ed26153aedee4deac02059edeabfa255a37b7d0224	"Ciała jego wilcy Żarłoczni nie rozszarpią."		2	0			Typowy polski		pl	
139f0021585bf5393ec5cc9ff0785d61e2e3f4489a5e395fb17f262858b2c7d6f9f5aae56c726a613709e2cb63e771f2011024da90c1daeb207f5181e33333ee	common_voice_pl_39596041.mp3	053d10d84e359ea63bf3b775172eabfd611d03c875a1f744f9d1481a48b4748c	"Nie zatrzymywałem go, bo mnie trochę zraził swoją wiarą w skruchę baronowej."		2	0			Typowy polski		pl	
583b9ec7673147ee232db275644b8defd4dd46e90b7b893260e37b3419a76340f6771fcdb5e3ba14679efeaf9e36d53baf66172090788957feda4f5e61ec86a7	common_voice_pl_39793485.mp3	1e2f9c962a068367174823deba1f3be5e92fa2a882757c7bce1b2bb0fbf3d4da	Jak wiadomo Słowenia zalicza się do krajów wykorzystujących energię jądrową		2	0			polski		pl	
583b9ec7673147ee232db275644b8defd4dd46e90b7b893260e37b3419a76340f6771fcdb5e3ba14679efeaf9e36d53baf66172090788957feda4f5e61ec86a7	common_voice_pl_39793486.mp3	1e232f672eae5209dd24725517e67a8d3e143048060d01478dd52126d7327500	Zasadnicze znaczenie ma również dobra reputacja organizacji i poziom wiedzy		2	0			polski		pl	
583b9ec7673147ee232db275644b8defd4dd46e90b7b893260e37b3419a76340f6771fcdb5e3ba14679efeaf9e36d53baf66172090788957feda4f5e61ec86a7	common_voice_pl_39793487.mp3	1dc89f4bda1ba039dcff948780760095db89d4f3238d8d1ba606c7a5185319dd	Rodziny i Ochrony Dzieciństwa		2	0			polski		pl	
8219c7a0fe293ab12477358d81997cf8a60dbbafda802e4c6ee8ae104b0bd696c14084c450a0d2cf2987666a1989d926cafc5c8df192b5c5a6343cb74d6cbb28	common_voice_pl_39897621.mp3	1de99e52615e37fcfff63a10608309b557d5d41e93b45e49a5ca5a95aa2797eb	Unia Europejska jest największym dostawcą pomocy humanitarnej i rozwojowej na świecie		2	0			Standard Warsaw Polish		pl	
8219c7a0fe293ab12477358d81997cf8a60dbbafda802e4c6ee8ae104b0bd696c14084c450a0d2cf2987666a1989d926cafc5c8df192b5c5a6343cb74d6cbb28	common_voice_pl_39897624.mp3	05d6d789954e023c3da43580d191aa52f2afa429a74c6f69cb43977f80ffceeb	Irena złapała się za głowę.		2	1			Standard Warsaw Polish		pl	
8219c7a0fe293ab12477358d81997cf8a60dbbafda802e4c6ee8ae104b0bd696c14084c450a0d2cf2987666a1989d926cafc5c8df192b5c5a6343cb74d6cbb28	common_voice_pl_39897625.mp3	1e086ba8b0ee49ad6bb744cc749f15bd533424ffea1e4e490b49cf362f87dc29	Powiem państwu co to oznacza		2	0			Standard Warsaw Polish		pl	
9acb25dc7e095ddf0f0f2671163e38b7a5f799b95aa8876d815f40b16d8989cedb7f883fad2f00a1ae3f5723ffc4c59a5e394570b40db43c717687d45b5063b7	common_voice_pl_39793489.mp3	06396e4c6e772a0f761d01db4010619df50a55c58262aef7944441d6b1dc4b5b	"Wokulski otworzył okno."		2	0					pl	
9acb25dc7e095ddf0f0f2671163e38b7a5f799b95aa8876d815f40b16d8989cedb7f883fad2f00a1ae3f5723ffc4c59a5e394570b40db43c717687d45b5063b7	common_voice_pl_39793490.mp3	079aaff19b596c55a009a86bb27c249c8a0ca09f81455ead8e069f0d8f02b7c0	"Pani Wąsowska była zirytowana, Wokulski sposępniał."		2	0					pl	
9acb25dc7e095ddf0f0f2671163e38b7a5f799b95aa8876d815f40b16d8989cedb7f883fad2f00a1ae3f5723ffc4c59a5e394570b40db43c717687d45b5063b7	common_voice_pl_39793492.mp3	0755d35b6b811a95a615980016c5a9f5740cbc0f75c39044fa5f7f9649381604	"Od tego czasu posunąłem się dzielnie w kierunku raz obranym."		2	0					pl	
a18b24ff00fdbf5560a780109132a7c4ff82319500280660847c984446120420eeadf4f71d917badcdadfb6a38e03ce4770e64ce7d9865c5fc51a8035ec56111	common_voice_pl_39618516.mp3	1c1f3c33f1cb3618f0bbcaf06193b04e37909e61a2926705d59db8e7fbc2f98d	Wymaga to zmiany priorytetów politycznych		2	0			Polish language with normal accent 		pl	
a18b24ff00fdbf5560a780109132a7c4ff82319500280660847c984446120420eeadf4f71d917badcdadfb6a38e03ce4770e64ce7d9865c5fc51a8035ec56111	common_voice_pl_39618518.mp3	1d2f04981e70bac7bbca2de92229ac05dd8b944b82656f0d250c268d2f283049	Co jeszcze, poza nakładaniem sankcji, zrobiła Rada?		2	0			Polish language with normal accent 		pl	
a18b24ff00fdbf5560a780109132a7c4ff82319500280660847c984446120420eeadf4f71d917badcdadfb6a38e03ce4770e64ce7d9865c5fc51a8035ec56111	common_voice_pl_39618520.mp3	1dd5069f389ed66f2c841be204c0b7ee647576a8721cbd14808ae54fae23200d	Na koniec, chciałbym podkreślić znaczenie dobrego zarządzania		2	0			Polish language with normal accent 		pl	
afd3f41ba73e7077c3b32f1ad30b506aa997387c69d1614165a9724b625254400a0b202f134988c926baeb5ac227faf338d8dbfb11f7d3dcfc24773c4f74f04a	common_voice_pl_39897627.mp3	1dd527613a8436c4c639b1707232edd6f2d979b5b9074a5e10fd22f5a2fd0fe2	Apelujemy zatem do państw członkowskich o korzystanie z naszych funduszy		2	0					pl	
afd3f41ba73e7077c3b32f1ad30b506aa997387c69d1614165a9724b625254400a0b202f134988c926baeb5ac227faf338d8dbfb11f7d3dcfc24773c4f74f04a	common_voice_pl_39897629.mp3	071e17112eb9a27aa52f78c1bc5385dd819d1d8dc62bdb48f8fae06a7a270237	"Stach jeszcze z nimi nie grał; chodził dopiero około stolików i przypatrywał się."		2	0					pl	
afd3f41ba73e7077c3b32f1ad30b506aa997387c69d1614165a9724b625254400a0b202f134988c926baeb5ac227faf338d8dbfb11f7d3dcfc24773c4f74f04a	common_voice_pl_39897630.mp3	02d7fffd2c4bf9ee788591139e924d28e535d7ca97d13f6eb78f3b305f16e31f	"Lecz można wierzyć i żądać obaczyć..."		2	0					pl	
c0af0a34f01c2dd7bf4905cae03217ccc228312b8763ea6b9a826c2196e42fe6e102b384aa25a0258e42de1391fbce11c6ef73b5f3193bfcff2cb78db0e1cc49	common_voice_pl_39597727.mp3	1da9e571e1ab62bb331baf7fea3b07341b281c0782c5d3d8cf14b7b61f37900a	Zmiana wspólnej polityki rolnej		2	0	seventies	female_feminine			pl	
c0af0a34f01c2dd7bf4905cae03217ccc228312b8763ea6b9a826c2196e42fe6e102b384aa25a0258e42de1391fbce11c6ef73b5f3193bfcff2cb78db0e1cc49	common_voice_pl_39597729.mp3	1d10f0a9a003d3acae7067997f9a1788b423d00f9e116f70dc5118c30742cba1	Wiecie co, zgadzamy się na demokrację, ale pod warunkiem, że zagłosujecie właściwie		2	0	seventies	female_feminine			pl	
c0af0a34f01c2dd7bf4905cae03217ccc228312b8763ea6b9a826c2196e42fe6e102b384aa25a0258e42de1391fbce11c6ef73b5f3193bfcff2cb78db0e1cc49	common_voice_pl_39597731.mp3	1d5515bdf51f14b4948f2448dbafd49078254408f96842af97811dea6b13efec	Popieram właściwie wszystkie proponowane przez sprawozdawcę rozwiązania, akcentując dwa		2	0	seventies	female_feminine			pl	
5468c7f38964931b89631212638e6a2ca9c6930059038c2fb772dbe6b71690a41b9fba9d520778422f9dbd091c69ac6b0d4a0da80b21ac94c85fc953e09acb1e	common_voice_pl_39606645.mp3	1c644683034612d8b028e2beada9b7890fbc7086b75b4a7ca37e5f933011f797	Zagłosowałam za przyjęciem przedmiotowej rezolucji legislacyjnej, ponieważ wszystkie przedstawione środki pomagają zwalczać oszustwa podatkowe		2	0					pl	
5468c7f38964931b89631212638e6a2ca9c6930059038c2fb772dbe6b71690a41b9fba9d520778422f9dbd091c69ac6b0d4a0da80b21ac94c85fc953e09acb1e	common_voice_pl_39606646.mp3	02d596b751989006ab7cee720033ade0311ca455bb2f18b5e7d66d01421ce831	"„Ach, jak tu pięknie!“ zawołał nareszcie."		2	0					pl	
5468c7f38964931b89631212638e6a2ca9c6930059038c2fb772dbe6b71690a41b9fba9d520778422f9dbd091c69ac6b0d4a0da80b21ac94c85fc953e09acb1e	common_voice_pl_39606647.mp3	04edd24efbdc729b3d7e4c068097de983a5b049e28da1a624bbed0ed4069c4ac	"Przeto, jeżeli do drogi się skłonię, Lękam się, by to nie było szaleństwem."		2	0					pl	
5468c7f38964931b89631212638e6a2ca9c6930059038c2fb772dbe6b71690a41b9fba9d520778422f9dbd091c69ac6b0d4a0da80b21ac94c85fc953e09acb1e	common_voice_pl_39606648.mp3	1d4e130aa86d89fbb8bccc0a3678cddc5a54d34280dadaf201b39902017b1e75	Chciałabym podziękować wszystkim przedmówcom		2	0					pl	
615c6845a777c248af9d8a52b77a8cfbd362da5dc462e2122bad5f3037f2371b45954aef9fb0d9fa360a5ada8effd72cabb9c9dc2709c8d917131f72ad58ad43	common_voice_pl_39664703.mp3	1dce8830365fe809cb9690a3b933e9a8e7e1ae79363919fca418f74794876f6a	Nie mogą państwo tego zrobić		2	0					pl	
615c6845a777c248af9d8a52b77a8cfbd362da5dc462e2122bad5f3037f2371b45954aef9fb0d9fa360a5ada8effd72cabb9c9dc2709c8d917131f72ad58ad43	common_voice_pl_39664704.mp3	1d8d61a4f44b9436ad02bfa095dbafb22f75825b5e82a1fbe39320a79b47ee98	Po raz pierwszy Trybunał wydaje opinię bez zastrzeżeń, a nie opinię niekorzystną		2	0					pl	
615c6845a777c248af9d8a52b77a8cfbd362da5dc462e2122bad5f3037f2371b45954aef9fb0d9fa360a5ada8effd72cabb9c9dc2709c8d917131f72ad58ad43	common_voice_pl_39664705.mp3	00bc4ac7ed4c289117624dcd0a5d19bf40d80278c5e77e4b0692e29dd549b8ab	"Powinien się ożenić, toby mu wyszło na dobre!"		2	0					pl	
615c6845a777c248af9d8a52b77a8cfbd362da5dc462e2122bad5f3037f2371b45954aef9fb0d9fa360a5ada8effd72cabb9c9dc2709c8d917131f72ad58ad43	common_voice_pl_39664706.mp3	1e0ed9df896b15d1a699ff84410c26b73544cb451963fa91ea6820c5869bdc0d	przewodniczący hiszpańskiej rady ministrów		2	0					pl	
700e545f843f5930519c07afdbf7023a37ee7cd015017ce9d4a519b189344d8b7a19bca6297783912ae0f53b81b9f83a0f54a59a8f4f487cc858600cec9151dc	common_voice_pl_39920695.mp3	1e2f3514ef0cab85d3e0f4b4c022459c73855385cd9dbc6a11cf5ccb27b10c62	"Po północy dopiero uciszyło się nieco, tak, że można było przynajmniej ognie rozpalić."		2	0					pl	
700e545f843f5930519c07afdbf7023a37ee7cd015017ce9d4a519b189344d8b7a19bca6297783912ae0f53b81b9f83a0f54a59a8f4f487cc858600cec9151dc	common_voice_pl_39920696.mp3	1dd17da1663a90ec00989d1135446c868f708e361fcb41b3ab95d13bd0481850	Rząd serbski należy pochwalić za działania, które podjął do tej pory		2	0					pl	
700e545f843f5930519c07afdbf7023a37ee7cd015017ce9d4a519b189344d8b7a19bca6297783912ae0f53b81b9f83a0f54a59a8f4f487cc858600cec9151dc	common_voice_pl_39920697.mp3	037d25072af17c5e74de7063b816ee085e06436988ea5acbbbe76770b90b970a	"Niech teraz księżna przemówi za wami, bo inaczej gorze chłopcu."		2	0					pl	
700e545f843f5930519c07afdbf7023a37ee7cd015017ce9d4a519b189344d8b7a19bca6297783912ae0f53b81b9f83a0f54a59a8f4f487cc858600cec9151dc	common_voice_pl_39920698.mp3	1e5ec9541deb9da6c0e4b6125e0b83c3cbdc5e5a22e84196122412e9c36c1bc3	Nowa dyrektywa ramowa musi zapewniać ofiarom handlu ludźmi konkretne uprawnienia		2	0					pl	
05e57f028b4b8ff63465ba127aa8c871a65040df6a0ae91a2dbc2f7fffcda11373d7c612e030d905ce86b51529107d59d6d263c9f5f541d2aaf4c1846836eea7	common_voice_pl_39638670.mp3	1d40cf9dcb62601fe36bed35ece43cd26b1591795e04fdd8ad3516fcff2cdadf	Zawsze istniały dążenia do centralizacji kontroli w Unii Europejskiej		2	0					pl	
05e57f028b4b8ff63465ba127aa8c871a65040df6a0ae91a2dbc2f7fffcda11373d7c612e030d905ce86b51529107d59d6d263c9f5f541d2aaf4c1846836eea7	common_voice_pl_39638671.mp3	1d36bfb5ba7b4133f24b9298b7d491db6fa0f7e662750aa6d62ea62cc4a85c17	Muszą mieć charakter globalny		2	0					pl	
05e57f028b4b8ff63465ba127aa8c871a65040df6a0ae91a2dbc2f7fffcda11373d7c612e030d905ce86b51529107d59d6d263c9f5f541d2aaf4c1846836eea7	common_voice_pl_39638672.mp3	1dcc6fc606df033877e9ed9f7404828ffcc32a2f15ca3217cea99220fda4c731	Czy w paszach zwierzęcych jest zbyt dużo antybiotyków?		2	0					pl	
05e57f028b4b8ff63465ba127aa8c871a65040df6a0ae91a2dbc2f7fffcda11373d7c612e030d905ce86b51529107d59d6d263c9f5f541d2aaf4c1846836eea7	common_voice_pl_39638673.mp3	034421bbf28a12d70b837e45c04b66c76e64077b9b68a7abbe9534dba0ce7d4e	"Bo dla mnie niezawsze las jest piękny, czasem bywa okropny."		2	0					pl	
05e57f028b4b8ff63465ba127aa8c871a65040df6a0ae91a2dbc2f7fffcda11373d7c612e030d905ce86b51529107d59d6d263c9f5f541d2aaf4c1846836eea7	common_voice_pl_39638674.mp3	1dd8d28897bad841edc947663539a3cddda49b4f1642976dffffb50dce98a165	Kolejne etapy rozwoju zarządzania granicami w Unii Europejskiej i podobne doświadczenia w krajach trzecich		2	0					pl	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_pl_39716192.mp3	1de43a0fb9f7e72ecfc074feebea5e9e046543909009bdd66b542d0aca5e7dd0	Przede wszystkim jest to Macedonia, a następnie Czarnogóra		2	1	twenties	male_masculine			pl	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_pl_39716193.mp3	1e224922b51e3453cf65c9819a0ba41747daa1baaeae6b6fa91edbd1c0fe1ab0	Tam gdzie został właściwie wdrożony, przyniósł dobre rezultaty		2	0	twenties	male_masculine			pl	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_pl_39716194.mp3	1e071372bb0b074e051f98eddb31ed03d1949a0bcd7d7ce9fcd1c0ab93aa73e6	Oznaczają one wartość dodaną - czyli to, że mamy coś wspólnego z innymi Europejczykami		2	0	twenties	male_masculine			pl	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_pl_39716211.mp3	1de0f54d18e378d2bce87947094b15d0d2dbe9c19ff7d27f1cb438135357c0bb	To niezwykle ważne, jeżeli chcemy osiągnąć paneuropejską jedność		2	1	twenties	male_masculine			pl	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_pl_39716214.mp3	1e34403584c422379b9feced79164d8ce9f3cac8e5c5e7e685c805db7af2cd4f	Nie, oczywiście, że nie		2	0	twenties	male_masculine			pl	
bdaff022db85f04524a35afd5d3fbb6bc869976db42acac3500c9ef44c1c2b3664648fff69bd573f19926ca7526a7f672356333874f032dcefe980b894ec9074	common_voice_pl_39925530.mp3	0781c98df447592056a3d5c21f6e27f8ddc00a785fdf125d0a7496f2a64d39eb	"Nie jej to była wola."		2	0					pl	
bdaff022db85f04524a35afd5d3fbb6bc869976db42acac3500c9ef44c1c2b3664648fff69bd573f19926ca7526a7f672356333874f032dcefe980b894ec9074	common_voice_pl_39925532.mp3	04fa56afc9e9ec656b1586f5510389b9d5e1fd5d31e99f1a44f24fc96d14a353	"Ładny wyżełek z wyzłacaną obrączką zeskakiwał ze schodów, zatrzymał się i powąchał zawiniątko."		2	0					pl	
bdaff022db85f04524a35afd5d3fbb6bc869976db42acac3500c9ef44c1c2b3664648fff69bd573f19926ca7526a7f672356333874f032dcefe980b894ec9074	common_voice_pl_39925533.mp3	1d6ddc36e711b417775c1e0728b45aa4815c4af1442c4470535eb608d6977b11	Mam do odczytania oświadczenie		2	0					pl	
